,index,Sample ID ,Sampling date,Sampling grid,US state,Latitude,Longitude,Elevation (m),Moisture,Open water (%),Developed open space (< 20% Impervious Cover) (%),Developed open space (> 20% Impervious Cover) (%),Barren (%),Forest (%),Shrubland (%),Grassland (%),Cropland (%),Pasture (%),Wetland (%),Number of Listeria isolates obtained,"Number of Listeria isolates selected for WGS (i.e., number of isolates with unique sigB)",If selected for soil property analysis: Yes(Y)/No(N),date_ymd,temp_mean,temp_min,temp_max,rh_mean,rh_min,rh_max,ppt_sum_mm,ppt_hours_gt0,wind_mean,wind_min,wind_max
626,626,ID-BN-1,43358,10,ID,43.8155944,-115.6804337,1568.75,0.297101449,0.016370528,0.329719224,0.02917312,0.022876764,56.80027536,40.276536,2.502172243,0.0,0.0,0.022876764,0,0,N,2018-09-15,13.320833333333335,8.1,22.1,41.416666666666664,19.0,82.0,0.6000000000000001,2.0,6.495833333333334,0.4,13.0
627,627,ID-BN-2,43358,10,ID,43.8210191,-115.6744148,1586.65,0.056722689,0.016160175,0.341882136,0.027913029,0.02014775,51.67205339,45.4432505,2.455926797,0.0,0.0,0.022666219,0,0,N,2018-09-15,13.320833333333335,8.1,22.1,41.416666666666664,19.0,82.0,0.6000000000000001,2.0,6.495833333333334,0.4,13.0
628,628,ID-BN-3,43358,10,ID,43.8253334,-115.7731261,1304.54,0.023880597,0.002939213,0.989884909,0.315335553,0.031491567,70.4716177,27.80810299,0.311556565,0.0,0.000419888,0.068651615,0,0,Y,2018-09-15,15.012500000000001,9.8,23.8,41.791666666666664,19.0,82.0,0.6000000000000001,2.0,6.495833333333334,0.4,13.0
629,629,ID-BN-4,43358,10,ID,43.8007829,-115.7472066,1505.42,0.022357724,0.002939435,0.505372867,0.190013479,0.024775238,68.73133984,29.94990363,0.552193868,0.0,0.00020996,0.043251687,0,0,N,2018-09-15,13.320833333333335,8.1,22.1,41.416666666666664,19.0,82.0,0.6000000000000001,2.0,6.495833333333334,0.4,13.0
630,630,ID-BN-5,43358,10,ID,43.8070861,-115.7502332,1472.04,0.042051282,0.002938343,0.555766603,0.206943305,0.041346685,69.32013038,29.42204891,0.401923355,0.0,0.000209882,0.048692542,0,0,Y,2018-09-15,14.070833333333335,8.9,22.8,41.625,19.0,82.0,0.6000000000000001,2.0,6.495833333333334,0.4,13.0
631,631,MT-BC-1,43359,4,MT,45.096907,-108.29226,1617.3,0.047861507,1.008178333,0.0,0.0,0.025813059,26.72491044,58.55996709,13.58459443,0.0,0.000419725,0.096116918,0,0,Y,2018-09-16,15.995833333333332,8.6,23.5,51.916666666666664,24.0,78.0,0.0,0.0,8.066666666666666,1.6,18.0
632,632,MT-BC-2,43359,4,MT,45.091732,-108.287061,1477.95,0.67804878,1.087186935,0.0,0.0,0.03693917,23.23662687,61.55786752,13.97203117,0.0,0.004407515,0.104940824,0,0,N,2018-09-16,16.529166666666665,8.6,25.0,54.291666666666664,18.0,89.0,0.0,0.0,8.979166666666666,3.0,19.9
633,633,MT-BC-3,43359,4,MT,45.090306,-108.274376,1360.21,0.031527094,1.383674198,0.0,0.0,0.017838967,19.76515525,65.95758523,12.77689749,0.0,0.0,0.098848862,0,0,N,2018-09-16,18.391666666666666,11.3,26.9,48.416666666666664,17.0,77.0,0.0,0.0,10.358333333333333,1.1,23.2
634,634,MT-BC-4,43359,4,MT,45.076236,-108.25252,1232.91,0.024340771,1.794597318,0.0,0.0,0.054152761,12.31429591,68.86657012,16.91077388,0.0,0.0,0.059610016,0,0,N,2018-09-16,19.295833333333334,12.2,27.8,48.583333333333336,17.0,77.0,0.0,0.0,10.358333333333333,1.1,23.2
635,635,MT-BC-5,43359,4,MT,45.07529,-108.244948,1233.5,0.023976024,1.901415251,0.0,0.0,0.04219303,11.02686499,70.18338224,16.78400947,0.0,0.0,0.062135009,0,0,N,2018-09-16,18.166666666666668,10.2,26.7,54.541666666666664,19.0,89.0,0.0,0.0,8.979166666666666,3.0,19.9
636,636,ID-BD-1,43365,10,ID,42.9013974,-115.6923129,762.84,0.014880952,3.687717545,0.837850434,0.55464817,0.082714375,0.0,21.19356423,51.95071567,1.843648838,17.14433868,2.704802052,0,0,N,2018-09-22,21.875,13.4,30.4,22.791666666666668,11.0,43.0,0.0,0.0,8.641666666666667,1.1,16.0
637,637,ID-BD-2,43365,10,ID,42.8971761,-115.6914177,761.24,0.210965435,4.106130125,0.757712506,0.477505804,0.082277923,0.0,21.5179857,52.09976618,1.999017702,16.19174954,2.767854519,0,0,N,2018-09-22,21.875,13.4,30.4,22.791666666666668,11.0,43.0,0.0,0.0,8.641666666666667,1.1,16.0
638,638,ID-BD-3,43365,10,ID,42.8962106,-115.6861351,760.47,0.006937562,3.412973584,0.728501437,0.375485895,0.07581119,0.0,20.96273912,54.20437101,1.751427497,16.11754305,2.371147227,0,0,N,2018-09-22,21.875,13.4,30.4,22.791666666666668,11.0,43.0,0.0,0.0,8.641666666666667,1.1,16.0
639,639,ID-BD-4,43365,10,ID,42.8932653,-115.643763,886.44,0.008645533,1.450087522,0.67267774,0.198760006,0.039038396,0.0,11.42670646,70.20278978,0.508758453,14.57454445,0.926637199,0,0,Y,2018-09-22,21.212500000000002,12.8,29.8,22.708333333333332,10.0,43.0,0.0,0.0,8.641666666666667,1.1,16.0
640,640,ID-BD-5,43365,10,ID,42.919336,-115.7187239,777.09,0.013944223,3.551529696,1.504103244,0.552972964,0.260753184,0.0,22.24583382,42.87638243,2.197836776,23.41093695,3.399650931,0,0,N,2018-09-22,21.454166666666666,13.4,30.0,23.208333333333332,11.0,43.0,0.0,0.0,8.729166666666666,0.5,14.9
641,641,ID-MN-1,43365,10,ID,43.3641612,-116.4142643,913.66,0.027217742,0.233519743,1.522918325,0.253889721,0.00881999,0.0,10.50880844,70.65211228,0.964108939,15.85519256,0.000629999,0,0,Y,2018-09-22,20.683333333333334,13.0,27.9,23.0,13.0,41.0,0.0,0.0,12.220833333333331,0.8,21.4
642,642,ID-MN-2,43365,10,ID,43.3449426,-116.4143059,890.32,0.039918117,0.448345741,1.307657577,0.232047796,0.003569966,0.0,13.36007308,72.29265322,0.82529216,11.52889048,0.001469986,0,0,Y,2018-09-22,20.683333333333334,13.0,27.9,23.0,13.0,41.0,0.0,0.0,12.220833333333331,0.8,21.4
643,643,ID-MN-3,43365,10,ID,43.3311121,-116.4133098,878.27,0.019704433,0.617913618,1.326919121,0.183443105,0.001049446,0.0,19.41201657,67.9721771,0.732722976,9.751659174,0.002098891,0,0,Y,2018-09-22,20.683333333333334,13.0,27.9,23.0,13.0,41.0,0.0,0.0,12.220833333333331,0.8,21.4
644,644,ID-MN-4,43365,10,ID,43.2519444,-116.3856555,703.67,0.125695217,1.962392546,0.728109516,0.091878988,0.0,0.0,37.01695356,53.82682279,0.200749296,6.092751629,0.080341672,0,0,Y,2018-09-22,21.995833333333337,14.3,29.1,23.708333333333332,13.0,41.0,0.0,0.0,13.070833333333333,1.4,20.5
645,645,ID-MN-5,43365,10,ID,43.2548657,-116.3885992,708.45,0.025615764,1.797087212,0.726307879,0.084595975,0.0,0.0,36.96382315,54.19138423,0.203618105,5.953415536,0.079767917,0,0,Y,2018-09-22,21.95416666666667,14.3,29.1,23.708333333333332,13.0,41.0,0.0,0.0,13.070833333333333,1.4,20.5
646,646,ND-ER-1,43365,5,ND,47.213561,-103.742933,697.21,0.19630485,0.059607139,0.086682212,0.025395999,0.044915238,7.030284204,50.83103685,41.55079305,0.0,0.04449547,0.326789841,0,0,Y,2018-09-22,14.445833333333331,7.8,25.0,65.95833333333333,35.0,86.0,0.0,0.0,15.720833333333333,8.0,24.5
647,647,ND-ER-2,43365,5,ND,47.215188,-103.743415,705.15,0.246041413,0.059397753,0.089621345,0.025815985,0.046174932,7.144521239,50.31745265,41.93775199,0.0,0.049323222,0.329940875,0,0,N,2018-09-22,14.445833333333331,7.8,25.0,65.95833333333333,35.0,86.0,0.0,0.0,15.720833333333333,8.0,24.5
648,648,ND-ER-3,43365,5,ND,47.215672,-103.748895,697.57,0.148148148,0.042183909,0.088565222,0.030221308,0.04344313,6.862125775,50.30777464,42.28149889,0.0,0.067158462,0.277028658,0,0,N,2018-09-22,14.445833333333331,7.8,25.0,65.95833333333333,35.0,86.0,0.0,0.0,15.720833333333333,8.0,24.5
649,649,ND-ER-4,43365,5,ND,47.211058,-103.743166,694.07,0.192941176,0.057722299,0.086688398,0.025187912,0.041979854,6.839357792,51.41188744,41.18286634,0.0,0.041560055,0.312749911,0,0,N,2018-09-22,14.445833333333331,7.8,25.0,65.95833333333333,35.0,86.0,0.0,0.0,15.720833333333333,8.0,24.5
650,650,ND-ER-5,43365,5,ND,47.208065,-103.749133,732.01,0.15862069,0.042374392,0.076357816,0.02433381,0.04027665,6.475730172,52.05757044,41.00016153,0.0,0.041535296,0.241659901,0,0,Y,2018-09-22,14.445833333333331,7.8,25.0,65.95833333333333,35.0,86.0,0.0,0.0,15.720833333333333,8.0,24.5
651,651,OR-UN-1,43372,10,OR,44.9157893,-118.4040255,1585.3,0.051072523,0.0,2.243745803,0.10850403,0.0,86.34738079,6.020189725,5.069257891,0.0,0.0,0.21092176,0,0,N,2018-09-29,13.079166666666666,6.3,22.4,47.958333333333336,20.0,77.0,0.0,0.0,7.1125,1.3,11.3
652,652,OR-UN-2,43372,10,OR,44.9294185,-118.3976935,1630.22,0.072689512,0.0,2.005213471,0.122151375,0.0,85.90914624,6.289116774,5.4334275,0.0,0.0,0.240944637,0,0,N,2018-09-29,12.054166666666667,5.3,21.4,47.75,19.0,77.0,0.0,0.0,7.1125,1.3,11.3
653,653,OR-UN-3,43372,10,OR,44.9357371,-118.4029067,1699.9,1.886956522,0.0,2.060899561,0.126944027,0.0,86.68031927,5.418726447,5.512308325,0.0,0.0,0.20080237,0,0,N,2018-09-29,12.054166666666667,5.3,21.4,47.75,19.0,77.0,0.0,0.0,7.1125,1.3,11.3
654,654,OR-UN-4,43372,10,OR,44.9362096,-118.4264991,1668.94,0.072861668,0.0,1.79320974,0.124096833,0.0,86.02241302,5.117577025,6.689890203,0.0,0.0,0.252813177,0,0,N,2018-09-29,11.320833333333333,5.1,20.5,52.0,24.0,74.0,0.1,1.0,7.270833333333333,2.8,14.5
655,655,OR-UN-5,43372,10,OR,44.9392017,-118.4289815,1656.63,0.029561672,0.0,1.507199033,0.111900973,0.0,85.25972363,5.278870661,7.345994449,0.0,0.0,0.496311257,0,0,Y,2018-09-29,11.320833333333333,5.1,20.5,52.0,24.0,74.0,0.1,1.0,7.270833333333333,2.8,14.5
656,656,TN-FC-1,43372,28,TN,35.6616725,-85.3518371,499.76,0.277167277,1.074792546,3.655344259,0.517453833,0.409344817,73.30525998,3.482369834,4.860287465,12.39454123,0.00524801,0.29535803,0,0,Y,2018-09-29,19.595833333333335,15.5,24.9,77.375,50.0,94.0,0.0,0.0,5.75,2.2,10.1
657,657,TN-FC-2,43372,28,TN,35.6657378,-85.3510914,509.59,0.355316285,0.935164058,3.35798416,0.462019325,0.409331069,74.40211425,3.264782624,4.619563506,12.25894074,0.004198267,0.285902008,0,0,Y,2018-09-29,19.595833333333335,15.5,24.9,77.375,50.0,94.0,0.0,0.0,5.75,2.2,10.1
658,658,TN-FC-3,43372,28,TN,35.6659863,-85.3575901,492.62,0.386880857,1.151357204,3.354190798,0.48660422,0.422395125,74.07232546,3.475054976,4.803511776,11.94939652,0.047632237,0.237531685,0,0,Y,2018-09-29,19.595833333333335,15.5,24.9,77.375,50.0,94.0,0.0,0.0,5.75,2.2,10.1
659,659,TN-FC-4,43372,28,TN,35.6683431,-85.361487,513.62,0.294919455,1.002178558,3.438259504,0.479576545,0.421649575,74.3209322,3.518643669,4.764073525,11.78121235,0.062754218,0.210719848,0,0,Y,2018-09-29,19.595833333333335,15.5,24.9,77.375,50.0,94.0,0.0,0.0,5.75,2.2,10.1
660,660,TN-FC-5,43372,28,TN,35.6669777,-85.3460995,521.94,0.291719745,0.851285433,3.415431071,0.461550415,0.390364978,74.44106833,3.052154357,4.260626894,12.82786773,0.003779758,0.295871035,0,0,Y,2018-09-29,19.595833333333335,15.5,24.9,77.375,50.0,94.0,0.0,0.0,5.75,2.2,10.1
661,661,CO-BL-1,43379,25,CO,39.947778,-104.748333,1554.24,0.061715481,9.311925162,8.945287511,12.01598272,0.095015364,0.068167756,0.643293866,16.46786153,1.886673728,45.87543129,4.690361079,0,0,Y,2018-10-06,9.3375,3.5,15.4,63.416666666666664,37.0,100.0,2.1999999999999997,5.0,13.766666666666666,3.3,24.3
662,662,CO-BL-2,43379,25,CO,39.945833,-104.746389,1552.58,0.070600632,7.823099268,8.806207603,11.73832192,0.086893008,0.06821311,0.594608436,17.24910169,2.094247431,46.8128736,4.726433945,0,0,Y,2018-10-06,9.3375,3.5,15.4,63.416666666666664,37.0,100.0,2.1999999999999997,5.0,13.766666666666666,3.3,24.3
663,663,CO-BL-3,43379,25,CO,39.941111,-104.744722,1557.69,0.094054054,5.703664677,9.020534704,11.4455315,0.085220177,0.061711162,0.525174586,18.26209612,1.909477701,48.44074364,4.545845726,0,0,N,2018-10-06,9.3375,3.5,15.4,63.416666666666664,37.0,100.0,2.1999999999999997,5.0,13.766666666666666,3.3,24.3
664,664,CO-BL-4,43379,25,CO,39.938056,-104.734444,1564.65,0.10385439,3.570386388,8.991361122,10.88477647,0.061721268,0.055003306,0.411475117,16.43717132,2.038061448,54.16356136,3.386482203,0,0,N,2018-10-06,9.3375,3.5,15.4,63.416666666666664,37.0,100.0,2.1999999999999997,5.0,13.766666666666666,3.3,24.3
665,665,CO-BL-5,43379,25,CO,39.943889,-104.737778,1564.48,0.04747162,4.25650702,9.378587755,10.94644315,0.082275678,0.058348568,0.540878629,17.9155289,1.826436099,51.1622489,3.8327453,0,0,N,2018-10-06,9.3375,3.5,15.4,63.416666666666664,37.0,100.0,2.1999999999999997,5.0,13.766666666666666,3.3,24.3
666,666,ME-SM-1,43381,20,ME,44.97083,-68.53817,39.59,0.362784471,1.459881597,1.776462191,1.828735777,0.162908847,59.55598942,0.748624932,0.814334299,0.319939539,0.017634463,33.31548894,0,0,Y,2018-10-08,8.291666666666666,3.3,13.2,71.41666666666667,46.0,90.0,0.3,1.0,7.8791666666666655,1.5,14.2
667,667,ME-SM-2,43381,20,ME,44.97217,-68.54045,39.48,1.037475345,1.522351469,1.787655793,1.864686399,0.169383377,59.44412028,0.763799393,0.817741807,0.331210619,0.017630984,33.28141988,0,0,Y,2018-10-08,8.291666666666666,3.3,13.2,71.41666666666667,46.0,90.0,0.3,1.0,7.8791666666666655,1.5,14.2
668,668,ME-SM-3,43381,20,ME,44.97567,-68.54115,39.25,0.30651341,1.564081139,1.708732401,1.757439358,0.167535134,59.27825528,0.765035124,0.83263702,0.348716614,0.017635277,33.55993265,0,0,N,2018-10-08,8.291666666666666,3.3,13.2,71.41666666666667,46.0,90.0,0.3,1.0,7.8791666666666655,1.5,14.2
669,669,ME-SM-4,43381,20,ME,44.97925,-68.54257,37.62,0.279596977,1.608071427,1.63830149,1.628434734,0.168364659,58.54156739,0.765198479,0.845602051,0.363600485,0.017634204,34.42322509,0,0,N,2018-10-08,8.291666666666666,3.3,13.2,71.41666666666667,46.0,90.0,0.3,1.0,7.8791666666666655,1.5,14.2
670,670,ME-SM-5,43381,20,ME,44.98227,-68.54967,37.29,0.318066158,1.739950197,1.716224558,1.830443564,0.166709359,55.56061796,0.760480224,0.886247108,0.388638568,0.017636758,36.93305171,0,0,Y,2018-10-08,8.291666666666666,3.3,13.2,71.41666666666667,46.0,90.0,0.3,1.0,7.8791666666666655,1.5,14.2
671,671,OR-SF-1,43379,9,OR,44.860023,-122.26001,534.43,0.384404925,0.030228985,0.617804872,0.045763324,0.003778623,91.46996834,7.364746286,0.466659949,0.0,0.000839694,0.000209924,0,0,Y,2018-10-06,9.645833333333334,6.1,12.1,92.95833333333333,76.0,100.0,14.0,13.0,7.029166666666668,2.7,12.3
672,672,OR-SF-2,43379,9,MT,44.859918,-112.256079,2283.82,0.657512116,0.011962626,0.315225695,0.009234308,0.193080985,14.72662251,69.59981867,14.35347252,0.036097749,0.0,0.754484935,0,0,N,2018-10-06,1.1708333333333334,-1.0,4.7,80.29166666666667,63.0,99.0,3.2,15.0,12.737500000000002,0.8,20.9
673,673,OR-SF-3,43379,9,MT,44.858424,-112.252303,2286.36,0.353333333,0.011965991,0.311955495,0.007557468,0.193975018,16.11756062,68.49291487,14.1032854,0.035058255,0.0,0.725726881,0,0,N,2018-10-06,1.1708333333333334,-1.0,4.7,80.29166666666667,63.0,99.0,3.2,15.0,12.737500000000002,0.8,20.9
674,674,OR-SF-4,43379,9,MT,44.857283,-112.247153,2290.32,0.404993065,0.01196353,0.299508026,0.007555914,0.195614212,17.5985627,67.36558869,13.76162771,0.032742293,0.0,0.726836927,0,0,N,2018-10-06,1.0708333333333333,-1.1,4.6,80.29166666666667,63.0,99.0,3.2,15.0,12.737500000000002,0.8,20.9
675,675,OR-SF-5,43379,9,MT,44.85634,-112.242411,2335.15,0.31694696,0.011962877,0.28563993,0.006296251,0.214072541,18.88371664,66.33037689,13.5125946,0.029592381,0.0,0.72574789,0,0,N,2018-10-06,0.8333333333333334,-1.4,4.3,80.29166666666667,63.0,99.0,3.2,15.0,12.737500000000002,0.8,20.9
676,676,SD-CS-1,43384,13,SD,43.8145994,-103.4200191,1527.19,0.254681648,0.247758104,1.289811893,0.337832872,0.0,66.12138887,6.165187467,25.82920228,0.003149467,0.002519574,0.003149467,0,0,Y,2018-10-11,-3.0750000000000006,-11.9,3.1,79.45833333333333,58.0,99.0,2.3,8.0,6.104166666666667,2.2,11.7
677,677,SD-CS-2,43384,13,SD,43.8095852,-103.4249339,1486.78,0.214369847,0.262855369,1.262460981,0.307748464,0.0,67.32579801,5.690724331,25.137826,0.006712986,0.00251737,0.003356493,0,0,Y,2018-10-11,-3.0750000000000006,-11.9,3.1,79.45833333333333,58.0,99.0,2.3,8.0,6.104166666666667,2.2,11.7
678,678,SD-CS-3,43384,13,SD,43.8061579,-103.4307784,1454.52,0.361333333,0.229952162,1.529654379,0.274052576,0.000210002,67.93164856,5.544892122,24.47531007,0.008400079,0.002520024,0.003360032,0,0,Y,2018-10-11,-2.6958333333333333,-11.4,3.7,79.625,59.0,99.0,2.0,7.0,5.800000000000001,1.9,10.1
679,679,SD-CS-4,43384,13,SD,43.7989891,-103.4377646,1503.03,0.184027778,0.234277089,1.760646907,0.233227461,0.000209926,66.22841177,5.92263398,25.60274919,0.011126062,0.002519108,0.004198514,0,0,Y,2018-10-11,-2.6958333333333333,-11.4,3.7,79.625,59.0,99.0,2.0,7.0,5.800000000000001,1.9,10.1
680,680,SD-CS-5,43384,13,SD,43.7934404,-103.4439873,1534.01,0.340341656,0.230068433,1.662118477,0.233427096,0.000209916,65.9479827,6.403921239,25.50379949,0.011755321,0.002518997,0.004198329,0,0,Y,2018-10-11,-2.6958333333333333,-11.4,3.7,79.625,59.0,99.0,2.0,7.0,5.800000000000001,1.9,10.1
681,681,UT-RC-1,43382,23,UT,37.314155,-113.633906,1573.62,0.140607424,0.044490614,1.223282022,0.228329189,0.61447414,29.01207752,54.02146882,14.11401769,0.124447802,0.202935961,0.414476238,0,0,N,2018-10-09,9.941666666666668,5.2,14.4,57.5,43.0,70.0,0.0,0.0,7.295833333333333,1.6,12.2
682,682,UT-RC-2,43382,23,UT,37.310026,-113.63038,1585.18,0.113537118,0.044471761,1.205352554,0.224666304,0.654699847,29.19172574,54.58636018,13.37299431,0.110130541,0.209352915,0.400245853,0,0,N,2018-10-09,9.941666666666668,5.2,14.4,57.5,43.0,70.0,0.0,0.0,7.295833333333333,1.6,12.2
683,683,UT-RC-3,43382,23,UT,37.307437,-113.626749,1611.6,0.121412804,0.044495843,1.168645542,0.217022179,0.676252862,29.74400198,53.4890408,13.92384075,0.102214508,0.238430556,0.396054982,0,0,N,2018-10-09,9.941666666666668,5.2,14.4,57.5,43.0,70.0,0.0,0.0,7.295833333333333,1.6,12.2
684,684,UT-RC-4,43382,23,UT,37.314175,-113.640335,1552.49,0.16416185,0.047443409,1.264807697,0.236587265,0.637337123,27.51003974,57.02592803,12.46900959,0.132043824,0.223571817,0.453231505,0,0,N,2018-10-09,9.941666666666668,5.2,14.4,57.5,43.0,70.0,0.0,0.0,7.295833333333333,1.6,12.2
685,685,UT-RC-5,43382,23,UT,37.314088,-113.646068,1495.46,0.095444685,0.059393265,1.294059624,0.244079037,0.649758125,25.73890049,60.07975067,11.07380085,0.149007839,0.241350725,0.469899367,0,0,N,2018-10-09,9.941666666666668,5.2,14.4,57.5,43.0,70.0,0.0,0.0,7.295833333333333,1.6,12.2
686,686,UT-DN-1,43383,23,UT,37.742187,-112.307442,2238.63,0.195480226,0.000209927,1.448916357,0.467717421,2.04510912,42.44661556,51.82195669,1.689702659,0.009446716,0.055630663,0.014694892,0,0,N,2018-10-10,4.1625000000000005,-2.6,8.6,71.5,42.0,100.0,7.4,9.0,10.4625,2.9,25.8
687,687,UT-DN-2,43383,23,UT,37.739938,-112.306357,2312.19,0.291878173,0.000209967,1.402577551,0.439250335,1.889070393,42.99215144,51.54913431,1.656427291,0.006299001,0.050182041,0.014697669,0,0,Y,2018-10-10,3.4333333333333336,-3.3,7.8,71.33333333333333,42.0,100.0,7.4,9.0,10.4625,2.9,25.8
688,688,UT-DN-3,43383,23,UT,37.737034,-112.308609,2368.16,0.124031008,0.000419839,1.351252065,0.422777949,1.677467027,42.38569356,52.40599278,1.686913406,0.005038069,0.04975093,0.014694368,0,0,N,2018-10-10,3.4333333333333336,-3.3,7.8,71.33333333333333,42.0,100.0,7.4,9.0,10.4625,2.9,25.8
689,689,UT-DN-4,43383,23,UT,37.733297,-112.309046,2359.64,0.154453213,0.000839676,1.299609131,0.378064294,1.764579931,43.13270665,51.6741048,1.687749541,0.00230911,0.045342525,0.014694337,0,0,N,2018-10-10,3.3166666666666664,-3.0,8.4,70.45833333333333,43.0,97.0,7.0,10.0,10.891666666666666,0.8,32.9
690,690,UT-DN-5,43383,23,UT,37.734579,-112.307535,2338.11,0.147191011,0.000419763,1.288043672,0.380515427,1.703189571,42.93129104,51.97005409,1.664151585,0.002308698,0.045334436,0.014691715,0,0,N,2018-10-10,3.3166666666666664,-3.0,8.4,70.45833333333333,43.0,97.0,7.0,10.0,10.891666666666666,0.8,32.9
691,691,WY-YN-1,43385,11,WY,44.4154096,-110.5793818,2382.57,0.280150754,21.07534284,1.587744668,0.253325554,0.036729057,43.50462366,28.78949423,1.803081883,0.0,0.0,2.949658105,0,0,N,2018-10-12,-0.5083333333333333,-2.8,3.0,88.125,65.0,100.0,0.0,0.0,17.708333333333332,15.0,21.3
692,692,WY-YN-2,43385,11,WY,44.4242131,-110.6134606,2520.29,0.225690276,16.34099886,1.226372897,0.070768436,0.018899582,62.59625662,16.30697962,1.198443514,0.0,0.0,2.241280468,0,0,N,2018-10-12,-0.7708333333333334,-3.3,3.0,89.25,66.0,100.0,0.0,0.0,17.5125,15.0,20.6
693,693,WY-YN-3,43385,11,WY,44.4276543,-110.621763,2536.5,0.348226018,15.32372138,1.204012676,0.06904657,0.020986799,66.5090558,13.8082646,0.996872967,0.0,0.0,2.068039203,0,0,N,2018-10-12,-1.4416666666666667,-4.2,2.3,91.91666666666667,68.0,100.0,0.0,0.0,17.825,15.1,20.4
694,694,WY-YN-4,43385,11,WY,44.4487603,-110.6819293,2456.49,0.057591623,5.604801536,0.944598798,0.026460527,0.009660192,79.25389715,12.63007134,0.172413431,0.0,0.0,1.358097026,0,0,N,2018-10-12,-2.3541666666666665,-6.2,2.1,85.29166666666667,64.0,98.0,0.0,0.0,14.570833333333333,11.2,17.8
695,695,WY-YN-5,43385,11,WY,44.4481569,-110.6989127,2430.46,0.129175947,4.962906221,0.690878183,0.013221545,0.0079749,78.8650458,13.87695569,0.160337464,0.0,0.0,1.422680196,0,0,Y,2018-10-12,-2.3541666666666665,-6.2,2.1,85.29166666666667,64.0,98.0,0.0,0.0,14.570833333333333,11.2,17.8
696,696,WY-BN-1,43384,12,WY,44.3220199,-106.8765272,2097.16,0.259259259,0.051870161,1.106703431,0.162540504,0.000210001,50.60805688,29.57523168,17.40527396,0.019110059,0.283500879,0.787502441,0,0,N,2018-10-11,-4.3625,-9.3,-0.2,86.5,70.0,98.0,2.9,10.0,4.416666666666667,1.4,9.0
697,697,WY-BN-2,43384,12,WY,44.318073,-106.9238202,2166.85,0.106870229,0.097380792,0.857118872,0.455423103,0.0,62.0057505,24.62327905,11.69660846,0.0,0.0,0.264439221,0,0,Y,2018-10-11,-4.816666666666666,-9.8,-0.6,86.41666666666667,70.0,98.0,2.9,10.0,4.416666666666667,1.4,9.0
698,698,WY-BN-3,43384,12,WY,44.3115572,-106.939663,2262.83,0.152149945,0.129710125,1.002419996,0.447059169,0.0,62.76626781,25.26597922,10.20344341,0.0,0.0,0.185120276,0,0,N,2018-10-11,-5.95,-10.9,-1.8,86.33333333333333,70.0,98.0,2.9,10.0,4.416666666666667,1.4,9.0
699,699,WY-BN-4,43384,12,WY,44.2849066,-106.9504257,2400.44,0.104477612,0.171813736,1.047874985,0.449568787,0.0,67.82090254,23.14576476,7.173380829,0.0,0.0,0.190694367,0,0,N,2018-10-11,-5.95,-10.9,-1.8,86.33333333333333,70.0,98.0,2.9,10.0,4.416666666666667,1.4,9.0
700,700,WY-BN-5,43384,12,WY,44.2584179,-106.9507104,2398.2,0.199530516,0.172523439,1.31386463,0.314194146,0.001049413,72.17944117,20.03916408,5.582245617,0.0,0.0,0.397517509,0,0,Y,2018-10-11,-6.25,-11.6,-2.2,86.33333333333333,69.0,97.0,3.0,11.0,4.325,1.4,9.9
701,701,MI-PM-1,43387,8,MI,46.7409,-89.757,454.45,0.747008547,2.930565146,2.17625367,0.060655542,0.008814992,90.00736681,0.22709099,0.063174111,0.0,0.0,4.526078735,0,0,N,2018-10-14,1.9041666666666668,1.0,3.3,72.95833333333333,58.0,82.0,1.5,8.0,11.933333333333332,6.8,16.9
702,702,MI-PM-2,43387,8,MI,46.7441,-89.7603,497.36,0.68288854,4.325209396,2.118941159,0.061296891,0.00986628,88.67812835,0.258202658,0.063606021,0.0,0.0,4.48474925,0,0,N,2018-10-14,1.0791666666666666,0.2,2.5,72.75,58.0,82.0,1.5,8.0,11.933333333333332,6.8,16.9
703,703,MI-PM-3,43387,8,MI,46.747,-89.7621,525.97,1.126272912,5.544604339,2.098225063,0.064447733,0.011336083,87.45368475,0.26303912,0.063608023,0.0,0.0,4.501054886,0,0,N,2018-10-14,0.8250000000000001,-0.1,2.2,72.75,58.0,82.0,1.5,8.0,11.933333333333332,6.8,16.9
704,704,MI-PM-4,43387,8,MI,46.7486,-89.7599,527.52,2.196319018,5.820472296,1.943795533,0.096549611,0.012593427,87.31967786,0.296785108,0.063596809,0.0,0.0,4.446529356,0,0,N,2018-10-14,0.8791666666666668,0.0,2.3,72.75,58.0,82.0,1.5,8.0,11.933333333333332,6.8,16.9
