Sample ID ,Sampling date,Sampling grid,US state,Latitude,Longitude,Elevation (m),Moisture,Total nitrogen (%),Total carbon (%),pH,Organic matter (%),Aluminum (mg/Kg),Calcium (mg/Kg),Copper (mg/Kg),Iron (mg/Kg),Potassium (mg/Kg),Magnesium (mg/Kg),Manganese (mg/Kg),Molybdenum (mg/Kg),Sodium (mg/Kg),Phosphorus (mg/Kg),Sulfur (mg/Kg),Zinc (mg/Kg),Precipitation (mm),Max temperature (℃ ),Min temperature (℃ ),Wind speed (m/s),Open water (%),Developed open space (< 20% Impervious Cover) (%),Developed open space (> 20% Impervious Cover) (%),Barren (%),Forest (%),Shrubland (%),Grassland (%),Cropland (%),Pasture (%),Wetland (%),Number of Listeria isolates obtained,Listeria species detected,"Number of Listeria isolates selected for WGS (i.e., number of isolates with unique sigB)",If selected for soil property analysis: Yes(Y)/No(N)
ND-ER-5,43365,5,ND,47.208065,-103.749133,732.01,0.15862069,0.150466,5.447081,7.957,2.989761499,2.424973448,23730.13208,0.129606595,2.397316472,195.9886105,528.945762,47.63731747,0.0906354,38.37997585,5.093385066,23.11190538,0.349605273,5.850000381,-5.116452217,-17.19322586,3.974283457,0.042374392,0.076357816,0.02433381,0.04027665,6.475730172,52.05757044,41.00016153,0,0.041535296,0.241659901,0,-,0,Y
OR-UN-1,43372,10,OR,44.9157893,-118.4040255,1585.3,0.051072523,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.30000114,-2.149999857,-13.52774143,3.076396704,0,2.243745803,0.10850403,0,86.34738079,6.020189725,5.069257891,0,0,0.21092176,0,-,0,N
OR-UN-2,43372,10,OR,44.9294185,-118.3976935,1630.22,0.072689512,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.30000114,-2.149999857,-13.52774143,3.076396704,0,2.005213471,0.122151375,0,85.90914624,6.289116774,5.4334275,0,0,0.240944637,0,-,0,N
OR-UN-3,43372,10,OR,44.9357371,-118.4029067,1699.9,1.886956522,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.30000114,-2.149999857,-13.52774143,3.076396704,0,2.060899561,0.126944027,0,86.68031927,5.418726447,5.512308325,0,0,0.20080237,0,-,0,N
OR-UN-4,43372,10,OR,44.9362096,-118.4264991,1668.94,0.072861668,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.30000114,-2.149999857,-13.52774143,3.076396704,0,1.79320974,0.124096833,0,86.02241302,5.117577025,6.689890203,0,0,0.252813177,0,-,0,N
OR-UN-5,43372,10,OR,44.9392017,-118.4289815,1656.63,0.029561672,0.142656,1.665354,5.876,4.840185289,46.66787894,1704.889508,0.105497756,10.0498785,359.9500186,361.85855,58.33214361,0.034541671,68.79077909,5.90516924,16.97282017,1.110036147,26.92500114,-2.750967503,-13.59000111,3.090116501,0,1.507199033,0.111900973,0,85.25972363,5.278870661,7.345994449,0,0,0.496311257,0,-,0,Y
TN-FC-1,43372,28,TN,35.6616725,-85.3518371,499.76,0.277167277,0.190795,3.56635,4.199,5.081764706,133.2170761,39.25303168,0.147952686,31.38726294,44.43422094,18.75763799,92.3786469,0.003946629,37.96174983,7.690740337,27.23476705,1.064029462,170.125,7.160322189,-3.38419342,3.765474319,1.074792546,3.655344259,0.517453833,0.409344817,73.30525998,3.482369834,4.860287465,12.39454123,0.00524801,0.29535803,0,-,0,Y
TN-FC-2,43372,28,TN,35.6657378,-85.3510914,509.59,0.355316285,0.146087,2.723945,4.635,3.930206718,160.1564389,26.03990019,0.11795216,21.35614868,30.83849596,10.26366317,83.58866518,0.010014341,42.29154707,8.028590604,21.52081799,0.637415247,170.125,7.160322189,-3.38419342,3.765474319,0.935164058,3.35798416,0.462019325,0.409331069,74.40211425,3.264782624,4.619563506,12.25894074,0.004198267,0.285902008,0,-,0,Y
TN-FC-3,43372,28,TN,35.6659863,-85.3575901,492.62,0.386880857,0.13209,2.635526,4.187,3.923511159,127.9979615,31.42957424,0.055379539,26.62120572,42.92420025,11.37868301,40.87482014,0.021789362,41.40408669,5.895223579,23.45989382,0.66573455,170.125,7.160322189,-3.38419342,3.765474319,1.151357204,3.354190798,0.48660422,0.422395125,74.07232546,3.475054976,4.803511776,11.94939652,0.047632237,0.237531685,0,-,0,Y
TN-FC-4,43372,28,TN,35.6683431,-85.361487,513.62,0.294919455,0.12722,2.091276,4.834,3.045064267,121.5669439,53.43155034,0.091793213,11.96618585,31.81398528,9.982624801,24.82682885,0.016251913,34.75840308,6.020167602,16.82990945,0.643982059,170.125,7.160322189,-3.38419342,3.765474319,1.002178558,3.438259504,0.479576545,0.421649575,74.3209322,3.518643669,4.764073525,11.78121235,0.062754218,0.210719848,0,-,0,Y
TN-FC-5,43372,28,TN,35.6669777,-85.3460995,521.94,0.291719745,0.142591,3.453108,4.588,4.145,158.948583,36.27436112,0.073806619,27.86687071,38.80370911,10.56500741,28.13001784,0.012494062,38.27370041,5.807326651,19.29734342,0.860208903,170.125,7.160322189,-3.38419342,3.765474319,0.851285433,3.415431071,0.461550415,0.390364978,74.44106833,3.052154357,4.260626894,12.82786773,0.003779758,0.295871035,0,-,0,Y
CO-BL-1,43379,25,CO,39.947778,-104.748333,1554.24,0.061715481,0.109112,1.204015,7.691,1.532484264,1.46658129,444.9277534,0,0.625812527,278.704448,57.08351259,2.835553951,0,53.88927408,18.13416251,7.400223817,0.282708109,14.59999943,6.057418823,-11.13354683,4.664383888,9.311925162,8.945287511,12.01598272,0.095015364,0.068167756,0.643293866,16.46786153,1.886673728,45.87543129,4.690361079,0,-,0,Y
CO-BL-2,43379,25,CO,39.945833,-104.746389,1552.58,0.070600632,0.083512,0.881843,7.054,1.314785807,1.715715202,320.8122327,0,0.47174894,187.0960432,43.2565845,2.509981097,0,26.09865659,9.334725675,2.242423927,0.828243975,14.59999943,6.057418823,-11.13354683,4.664383888,7.823099268,8.806207603,11.73832192,0.086893008,0.06821311,0.594608436,17.24910169,2.094247431,46.8128736,4.726433945,0,-,0,Y
CO-BL-3,43379,25,CO,39.941111,-104.744722,1557.69,0.094054054,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.59999943,6.057418823,-11.13354683,4.664383888,5.703664677,9.020534704,11.4455315,0.085220177,0.061711162,0.525174586,18.26209612,1.909477701,48.44074364,4.545845726,0,-,0,N
CO-BL-4,43379,25,CO,39.938056,-104.734444,1564.65,0.10385439,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.59999943,6.057418823,-11.13354683,4.664383888,3.570386388,8.991361122,10.88477647,0.061721268,0.055003306,0.411475117,16.43717132,2.038061448,54.16356136,3.386482203,0,-,0,N
CO-BL-5,43379,25,CO,39.943889,-104.737778,1564.48,0.04747162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.59999943,6.057418823,-11.13354683,4.664383888,4.25650702,9.378587755,10.94644315,0.082275678,0.058348568,0.540878629,17.9155289,1.826436099,51.1622489,3.8327453,0,-,0,N
ME-SM-1,43381,20,ME,44.97083,-68.53817,39.59,0.362784471,0.27585,6.346485,4.358,7.207794217,243.2718562,324.7910888,0,320.844118,59.15469067,83.48485779,32.35740926,0,42.34122357,14.08170356,31.38034288,2.004059419,108.6749954,-1.236129045,-11.24548435,3.795103073,1.459881597,1.776462191,1.828735777,0.162908847,59.55598942,0.748624932,0.814334299,0.319939539,0.017634463,33.31548894,0,-,0,Y
ME-SM-2,43381,20,ME,44.97217,-68.54045,39.48,1.037475345,0.874726,23.685028,4.906,27.73061885,321.3499642,700.1735047,0,88.45221662,113.6157927,128.8940223,36.77907721,0,60.20041134,18.45825253,60.37252463,2.566984317,108.6749954,-1.236129045,-11.24548435,3.795103073,1.522351469,1.787655793,1.864686399,0.169383377,59.44412028,0.763799393,0.817741807,0.331210619,0.017630984,33.28141988,0,-,0,Y
ME-SM-3,43381,20,ME,44.97567,-68.54115,39.25,0.30651341,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,108.6749954,-1.236129045,-11.24548435,3.795103073,1.564081139,1.708732401,1.757439358,0.167535134,59.27825528,0.765035124,0.83263702,0.348716614,0.017635277,33.55993265,0,-,0,N
ME-SM-4,43381,20,ME,44.97925,-68.54257,37.62,0.279596977,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,108.6749954,-1.236129045,-11.24548435,3.795103073,1.608071427,1.63830149,1.628434734,0.168364659,58.54156739,0.765198479,0.845602051,0.363600485,0.017634204,34.42322509,0,-,0,N
ME-SM-5,43381,20,ME,44.98227,-68.54967,37.29,0.318066158,0.288006,5.753402,4.277,7.138421053,214.7816508,182.6938099,0.138515445,292.7628099,30.40351193,36.40443445,98.82652956,0,50.03632254,26.72887413,36.03464114,6.763752093,108.6749954,-1.236129045,-11.24548435,3.795103073,1.739950197,1.716224558,1.830443564,0.166709359,55.56061796,0.760480224,0.886247108,0.388638568,0.017636758,36.93305171,0,-,0,Y
OR-SF-1,43379,9,OR,44.860023,-122.26001,534.43,0.384404925,0.528053,17.955105,4.489,23.70442623,232.9363577,920.2753053,0.340603318,48.11584693,154.5358648,118.7826837,51.23981118,0.102544112,89.64185484,12.65315907,31.3967993,3.182934373,196.125,2.522580624,-4.69419384,3.186700106,0.030228985,0.617804872,0.045763324,0.003778623,91.46996834,7.364746286,0.466659949,0,0.000839694,0.000209924,0,-,0,Y
OR-SF-2,43379,9,MT,44.859918,-112.256079,2283.82,0.657512116,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.77499771,-3.960967779,-15.45773983,2.844274521,0.011962626,0.315225695,0.009234308,0.193080985,14.72662251,69.59981867,14.35347252,0.036097749,0,0.754484935,0,-,0,N
OR-SF-3,43379,9,MT,44.858424,-112.252303,2286.36,0.353333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.77499771,-3.960967779,-15.45773983,2.844274521,0.011965991,0.311955495,0.007557468,0.193975018,16.11756062,68.49291487,14.1032854,0.035058255,0,0.725726881,0,-,0,N
OR-SF-4,43379,9,MT,44.857283,-112.247153,2290.32,0.404993065,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.07500458,-4.708386898,-16.18806458,2.86053896,0.01196353,0.299508026,0.007555914,0.195614212,17.5985627,67.36558869,13.76162771,0.032742293,0,0.726836927,0,-,0,N
OR-SF-5,43379,9,MT,44.85634,-112.242411,2335.15,0.31694696,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.07500458,-4.708386898,-16.18806458,2.86053896,0.011962877,0.28563993,0.006296251,0.214072541,18.88371664,66.33037689,13.5125946,0.029592381,0,0.72574789,0,-,0,N
SD-CS-1,43384,13,SD,43.8145994,-103.4200191,1527.19,0.254681648,0.127151,2.659223,5.954,4.320669216,11.08519217,1781.623513,0.06452204,4.737205393,112.7699817,212.1955272,21.58366453,0.03186731,54.40092655,9.761123943,6.543822511,0.843696308,21.35000038,-0.728709579,-14.44483757,4.049954891,0.247758104,1.289811893,0.337832872,0,66.12138887,6.165187467,25.82920228,0.003149467,0.002519574,0.003149467,0,-,0,Y
SD-CS-2,43384,13,SD,43.8095852,-103.4249339,1486.78,0.214369847,0.175818,3.931828,6.631,4.827803468,11.35974139,2698.961655,0.041024898,5.735704479,142.0190723,195.2031476,17.84383453,0.032388078,46.34306141,8.739484796,6.461808514,0.966264686,19.52499962,-1.083548307,-15.3129034,4.083312988,0.262855369,1.262460981,0.307748464,0,67.32579801,5.690724331,25.137826,0.006712986,0.00251737,0.003356493,0,-,0,Y
SD-CS-3,43384,13,SD,43.8061579,-103.4307784,1454.52,0.361333333,0.342757,5.669776,6.729,7.286435354,5.302825767,3852.285787,0.059765665,3.2750658,474.7210991,374.035772,37.94445389,0.041130721,57.63242745,30.32996838,13.78090198,1.545979725,19.52499962,-1.083548307,-15.3129034,4.083312988,0.229952162,1.529654379,0.274052576,0.000210002,67.93164856,5.544892122,24.47531007,0.008400079,0.002520024,0.003360032,0,-,0,Y
SD-CS-4,43384,13,SD,43.7989891,-103.4377646,1503.03,0.184027778,0.071065,1.556317,6.147,2.273832397,17.39343604,991.5005872,0.044660459,14.34261907,90.57243526,88.681084,14.62730284,0.027470235,36.70292096,4.445102012,4.411105463,0.611596625,20.57499886,-1.529354692,-15.65419292,4.105260849,0.234277089,1.760646907,0.233227461,0.000209926,66.22841177,5.92263398,25.60274919,0.011126062,0.002519108,0.004198514,0,-,0,Y
SD-CS-5,43384,13,SD,43.7934404,-103.4439873,1534.01,0.340341656,0.422345,8.45048,6.227,10.46948187,11.6767627,4469.740139,0.049903937,8.724736213,349.0029947,472.4071409,31.71435843,0.039337957,103.6842344,21.23870384,16.90681452,2.729761616,20.57499886,-1.529354692,-15.65419292,4.105260849,0.230068433,1.662118477,0.233427096,0.000209916,65.9479827,6.403921239,25.50379949,0.011755321,0.002518997,0.004198329,0,-,0,Y
UT-RC-1,43382,23,UT,37.314155,-113.633906,1573.62,0.140607424,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.77499771,6.338709831,-8.090322495,2.561974049,0.044490614,1.223282022,0.228329189,0.61447414,29.01207752,54.02146882,14.11401769,0.124447802,0.202935961,0.414476238,0,-,0,N
UT-RC-2,43382,23,UT,37.310026,-113.63038,1585.18,0.113537118,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.29999924,6.510968685,-8.321290016,2.568477392,0.044471761,1.205352554,0.224666304,0.654699847,29.19172574,54.58636018,13.37299431,0.110130541,0.209352915,0.400245853,0,-,0,N
UT-RC-3,43382,23,UT,37.307437,-113.626749,1611.6,0.121412804,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.29999924,6.510968685,-8.321290016,2.568477392,0.044495843,1.168645542,0.217022179,0.676252862,29.74400198,53.4890408,13.92384075,0.102214508,0.238430556,0.396054982,0,-,0,N
UT-RC-4,43382,23,UT,37.314175,-113.640335,1552.49,0.16416185,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.77499771,6.338709831,-8.090322495,2.561974049,0.047443409,1.264807697,0.236587265,0.637337123,27.51003974,57.02592803,12.46900959,0.132043824,0.223571817,0.453231505,0,-,0,N
UT-RC-5,43382,23,UT,37.314088,-113.646068,1495.46,0.095444685,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.77499771,6.338709831,-8.090322495,2.561974049,0.059393265,1.294059624,0.244079037,0.649758125,25.73890049,60.07975067,11.07380085,0.149007839,0.241350725,0.469899367,0,-,0,N
UT-DN-1,43383,23,UT,37.742187,-112.307442,2238.63,0.195480226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.17499924,-0.966774285,-15.96967602,2.261445045,0.000209927,1.448916357,0.467717421,2.04510912,42.44661556,51.82195669,1.689702659,0.009446716,0.055630663,0.014694892,0,-,0,N
UT-DN-2,43383,23,UT,37.739938,-112.306357,2312.19,0.291878173,0.11995,5.821837,7.734,13.92441176,15.69931321,61095.312,0.198812611,17.50763705,268.9645257,1347.421333,38.51757878,0.094677131,85.00807705,6.819235097,16.65882052,0.293630213,57.17499924,-0.966774285,-15.96967602,2.261445045,0.000209967,1.402577551,0.439250335,1.889070393,42.99215144,51.54913431,1.656427291,0.006299001,0.050182041,0.014697669,0,-,0,Y
UT-DN-3,43383,23,UT,37.737034,-112.308609,2368.16,0.124031008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.17499924,-0.966774285,-15.96967602,2.261445045,0.000419839,1.351252065,0.422777949,1.677467027,42.38569356,52.40599278,1.686913406,0.005038069,0.04975093,0.014694368,0,-,0,N
UT-DN-4,43383,23,UT,37.733297,-112.309046,2359.64,0.154453213,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.17499924,-0.966774285,-15.96967602,2.261445045,0.000839676,1.299609131,0.378064294,1.764579931,43.13270665,51.6741048,1.687749541,0.00230911,0.045342525,0.014694337,0,-,0,N
UT-DN-5,43383,23,UT,37.734579,-112.307535,2338.11,0.147191011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.17499924,-0.966774285,-15.96967602,2.261445045,0.000419763,1.288043672,0.380515427,1.703189571,42.93129104,51.97005409,1.664151585,0.002308698,0.045334436,0.014691715,0,-,0,N
WY-YN-1,43385,11,WY,44.4154096,-110.5793818,2382.57,0.280150754,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79.2250061,-4.417097092,-17.67871094,3.324639082,21.07534284,1.587744668,0.253325554,0.036729057,43.50462366,28.78949423,1.803081883,0,0,2.949658105,0,-,0,N
WY-YN-2,43385,11,WY,44.4242131,-110.6134606,2520.29,0.225690276,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79.2250061,-4.417097092,-17.67871094,3.324639082,16.34099886,1.226372897,0.070768436,0.018899582,62.59625662,16.30697962,1.198443514,0,0,2.241280468,0,-,0,N
WY-YN-3,43385,11,WY,44.4276543,-110.621763,2536.5,0.348226018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79.2250061,-4.417097092,-17.67871094,3.324639082,15.32372138,1.204012676,0.06904657,0.020986799,66.5090558,13.8082646,0.996872967,0,0,2.068039203,0,-,0,N
WY-YN-4,43385,11,WY,44.4487603,-110.6819293,2456.49,0.057591623,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,83.32500458,-5.367742062,-18.344841,3.320402861,5.604801536,0.944598798,0.026460527,0.009660192,79.25389715,12.63007134,0.172413431,0,0,1.358097026,0,-,0,N
WY-YN-5,43385,11,WY,44.4481569,-110.6989127,2430.46,0.129175947,0.168621,4.733706,6.901,5.748802993,121.7351154,842.9336205,0,58.25735213,151.7989687,143.1306037,64.28295719,0.031804927,37.78743868,9.057799693,7.859611125,2.232340531,87.59999847,-5.233549118,-17.90225792,3.293922901,4.962906221,0.690878183,0.013221545,0.0079749,78.8650458,13.87695569,0.160337464,0,0,1.422680196,0,-,0,Y
WY-BN-1,43384,12,WY,44.3220199,-106.8765272,2097.16,0.259259259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.125,-0.342258066,-15.26451588,4.564248562,0.051870161,1.106703431,0.162540504,0.000210001,50.60805688,29.57523168,17.40527396,0.019110059,0.283500879,0.787502441,0,-,0,N
WY-BN-2,43384,12,WY,44.318073,-106.9238202,2166.85,0.106870229,0.017863,0.16513,6.999,0.563494332,16.02255513,1768.914013,0,1.530863996,71.41970264,236.9124189,1.247208278,0.019455823,44.04962695,2.313050707,2.221173813,0.121197641,10.125,-0.342258066,-15.26451588,4.564248562,0.097380792,0.857118872,0.455423103,0,62.0057505,24.62327905,11.69660846,0,0,0.264439221,0,-,0,Y
WY-BN-3,43384,12,WY,44.3115572,-106.939663,2262.83,0.152149945,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.12499905,-1.889032245,-16.65129089,4.574458122,0.129710125,1.002419996,0.447059169,0,62.76626781,25.26597922,10.20344341,0,0,0.185120276,0,-,0,N
WY-BN-4,43384,12,WY,44.2849066,-106.9504257,2400.44,0.104477612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.12499905,-1.889032245,-16.65129089,4.574458122,0.171813736,1.047874985,0.449568787,0,67.82090254,23.14576476,7.173380829,0,0,0.190694367,0,-,0,N
WY-BN-5,43384,12,WY,44.2584179,-106.9507104,2398.2,0.199530516,0.132445,1.614658,6.454,2.431330665,3.235520874,1763.942774,0,0.793395691,160.5532384,244.0000391,2.246442748,0.019190316,45.54949582,13.70474109,4.451901364,1.129919088,12.12499905,-1.889032245,-16.65129089,4.574458122,0.172523439,1.31386463,0.314194146,0.001049413,72.17944117,20.03916408,5.582245617,0,0,0.397517509,0,-,0,Y
MI-PM-1,43387,8,MI,46.7409,-89.757,454.45,0.747008547,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63.75000381,-6.468064308,-16.76096725,3.565254688,2.930565146,2.17625367,0.060655542,0.008814992,90.00736681,0.22709099,0.063174111,0,0,4.526078735,0,-,0,N
MI-PM-2,43387,8,MI,46.7441,-89.7603,497.36,0.68288854,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63.75000381,-6.468064308,-16.76096725,3.565254688,4.325209396,2.118941159,0.061296891,0.00986628,88.67812835,0.258202658,0.063606021,0,0,4.48474925,0,-,0,N
MI-PM-3,43387,8,MI,46.747,-89.7621,525.97,1.126272912,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63.75000381,-6.468064308,-16.76096725,3.565254688,5.544604339,2.098225063,0.064447733,0.011336083,87.45368475,0.26303912,0.063608023,0,0,4.501054886,0,-,0,N
MI-PM-4,43387,8,MI,46.7486,-89.7599,527.52,2.196319018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63.75000381,-6.468064308,-16.76096725,3.565254688,5.820472296,1.943795533,0.096549611,0.012593427,87.31967786,0.296785108,0.063596809,0,0,4.446529356,0,-,0,N
MI-PM-5,43387,8,MI,46.7489,-89.7534,504.3,1.503740648,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63.75000381,-6.468064308,-16.76096725,3.565254688,5.140915241,1.547078382,0.054541068,0.01321572,88.20066918,0.388919772,0.063561322,0,0,4.591099317,0,-,0,N
MI-MSP-1,43390,8,MI,47.2357,-88.607,189.71,1.568877551,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,93.79999542,-5.952580452,-12.93129063,4.088658333,47.07231692,1.809706896,1.209059658,1.28377329,32.49812167,0.620165126,1.714216157,3.481739233,0.047430565,10.26347049,0,-,0,N
MI-MSP-2,43390,8,MI,47.2367,-88.6004,192.15,0.271619976,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,93.79999542,-5.952580452,-12.93129063,4.088658333,46.36220294,1.701900729,1.082741433,1.118433899,32.43836226,0.63448606,1.795540961,3.283286898,0.047240028,11.53580479,0,-,0,N
MI-MSP-3,43390,8,MI,47.219,-88.5994,224.25,0.305660377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,93.79999542,-5.952580452,-12.93129063,4.088658333,32.47966754,2.437795804,2.069240537,1.256152207,38.6185474,0.895992276,2.243233884,6.729281884,0.16496836,13.10512011,0,-,0,N
MI-MSP-4,43390,8,MI,47.2402,-88.5933,189.31,0.085040984,0.049922,1.252803,5.762,1.423069987,21.68047177,589.3829589,0,5.92655354,32.34116998,59.68466159,4.341969635,0,25.56071943,3.931041519,4.200108914,1.836230409,93.79999542,-5.952580452,-12.93129063,4.088658333,48.18144229,1.748770592,1.248402242,0.973451513,30.3818457,0.61790454,1.792636777,3.011445086,0.04575516,11.9983461,0,-,0,Y
MI-MSP-5,43390,8,MI,47.2368,-88.614,189.01,0.184931507,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,93.79999542,-5.952580452,-12.93129063,4.088658333,51.52330671,1.793792575,0.977191859,1.584919127,29.47508738,0.607307422,1.647686123,3.518940308,0.044923536,8.826844961,0,-,0,N
MI-HN-1,43389,8,MI,46.1008075,-86.8345253,230.83,0.657422512,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,68.8500061,-4.628064632,-12.00354767,5.603310108,1.700845176,3.917778491,0.202111785,0.020358093,40.0070099,0.550927762,0.904780794,0.651249084,0.80382984,51.24110908,0,-,0,N
MI-HN-2,43389,8,MI,46.0981256,-86.8299337,241.06,0.375821288,0.110119,2.279562,4.29,4.367014925,9.734507531,196.6409804,0,3.077760423,31.68407124,31.76890222,15.35501521,-0.000680738,22.72961274,11.75262827,13.32456791,1.459949806,68.8500061,-4.628064632,-12.00354767,5.603310108,1.993832858,3.912359456,0.201795603,0.01803994,40.75704816,0.533227052,0.896123511,0.550218157,0.656360128,50.48099513,0,-,0,Y
MI-HN-3,43389,8,MI,46.0941587,-86.8324557,232.96,1.8033241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,68.8500061,-4.628064632,-12.00354767,5.603310108,1.596977636,4.03492248,0.212706597,0.018040204,40.21706981,0.5344935,0.869076363,0.533234881,0.586726185,51.39675234,0,-,0,N
MI-HN-4,43389,8,MI,46.0911595,-86.8296997,242.61,0.202531646,0.060575,1.011814,4.931,1.32261916,10.1365124,242.8172576,0,4.103373812,20.2057117,31.13617247,10.07199788,-0.000680738,19.65568124,6.265457138,4.879426032,0.853381267,68.8500061,-4.628064632,-12.00354767,5.603310108,1.566553875,4.095542364,0.221244511,0.018052209,41.01671718,0.513858219,0.858319549,0.477543892,0.413941343,50.81822685,0,-,0,Y
MI-HN-5,43389,8,MI,46.0870127,-86.8282982,250.26,0.339378238,0.189396,3.086162,4.607,4.546902887,10.61391053,658.2658477,0,3.821198048,39.78772525,65.93575668,24.10153376,0,33.86802565,12.64826792,10.0755707,3.767200987,68.8500061,-4.628064632,-12.00354767,5.603310108,1.232663052,3.958502583,0.217689303,0.017633463,41.91327275,0.534671797,0.812398844,0.420893975,0.306066541,50.58620769,0,-,0,Y
UT-SLC-1,43394,11,UT,40.885545,-111.939034,1285.41,0.17146145,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.60000038,1.633225679,-8.121935844,2.663854837,12.06779277,6.202790479,22.56525883,2.789219329,4.549958642,12.18955607,3.958776825,7.678855593,0.810985569,27.1868059,0,-,0,N
